"part_num","name","part_cat_id"
"11777pr01","Eagle Wing - Right with Dark Brown Feathers Print",28
"11778pr01","Eagle Wing - Left with Dark Brown Feathers Print",28
"11797","Lower Body Skirt with Queen Amidala Print",61
"11816pr0001","Minidoll Head with Green Eyes, Pale Pink Lips and Open Mouth Print",62
"11816pr0002","Minidoll Head with Light Blue Eyes, Pink Lips and Open Mouth Print",62
"11816pr0003","Minidoll Head with Light Brown Eyes, Pink Lips and Closed Mouth Print",62
"11816pr0004","Minidoll Head with Light Blue Eyes with Eye Shadow, Red Lips and Closed Mouth Print",62
"11816pr0005","Minidoll Head with Green Eyes, Pink Lips and Closed Mouth Print",62
"11816pr0006","Minidoll Head with Light Brown Eyes, Freckles, Pink Lips and Closed Mouth Print",62
"11816pr0008","Minidoll Head with Light Blue Eyes, Reddish Brown Eyebrows, Pink Lips, and Open Mouth Print (Cinderella)",62
"11816pr0009","Minidoll Head with Brown Eyes, Bright Pink Lips and Open Mouth Print",62
"11816pr0011","Minidoll Head with Brown Eyes, Pink Lips and Closed Mouth Print",62
"11816pr0012","Minidoll Head with Green Eyes and Glasses, Orange Lips and Closed Mouth Print",62
"11816pr0013","Minidoll Head with Light Blue Eyes, Eyelashes and Open Mouth Print",62
"11816pr0014","Minidoll Head with Face Mask Print (Sophie)",62
"11816pr0015","Minidoll Head with Purple Eyes, Dark Pink Lips and Closed Mouth Print",62
"11816pr0017","Minidoll Head with Medium Azure Eyes, Freckles, Dark Pink Lips and Closed Mouth Print",62
"11816pr0018","Minidoll Head with Medium Lavender Eyes and Elven Tattoo Print [Aira]",62
"11816pr0019","Minidoll Head with Medium Azure Eyes and Elven Tattoo Print [Naida]",62
"11816pr0020","Minidoll Head with Small Smile, Light Brown Eyes and Elves Tribal Print [Azari]",62
"11816pr0021","Minidoll Head with Green Eyes, Freckles, Medium Flesh Lips and Closed Mouth Print",62
"11816pr0022","Minidoll Head with Purple Eyes, Pink Lips and Open Mouth Print",62
"11816pr0025","Minidoll Head with Green Eyes, Freckles, Medium Flesh Lips and Open Mouth Smile Print",62
"11816pr0026","Minidoll Head with Light Brown Eyes, Wide Smile and Magenta Elves Tribal Print (Azari)",62
"11816pr0027","Minidoll Head with Medium Lavender Eyes, Closed Mouth Smile and Elves Tribal Print (Aira)",62
"11816pr0029","Minidoll Head with Brown Eyes, Pink Lips and Open Mouth Print (Mulan)",62
"11816pr0100","Minidoll Head with Thin Black Pointed Mask, Bright Green Eyes and Dark Pink Lips Print (Batgirl)",62
"11816pr0106","Minidoll Head with Orange Eyes and Bright Pink Lips Print (Bumblebee)",62
"11816pr0108","Minidoll Head with Dark Brown Eyes and Lips, Open Smile Print (Moana)",62
"11816pr0111","Minidoll Head Pink Glasses, Blue Eyes, Bright Pink Lips",62
"11816pr0114","Minidoll Head with Thin Pointed Mask with Yellowish Green Lenses, Bright Green Eyes and Lips Print (Batgirl)",62
"11816pr0116","Minidoll Head with Raised Eyebrows, Yellowish Green Eyes and Dark Pink Lips Print",62
"11816pr0120","Minidoll Head with Sand Green Eyes and with Eyeshadow, Red Lips, Black Beauty Mark Print (Ursula)",62
"11816pr0124","Minidoll Head with Brown Eyes, Open Mouth, Pink Lipstick Print",62
"11816pr0125","Minidoll Head with Green Eyes, Freckles, Smile Print",62
"11816pr0127","Minidoll Head with Blue Eyes, Pink Lips, Open Mouth Print",62
"11816pr0134","Minidoll Head with Dark Flesh with Brown Eyes, Open Mouth, Red Lipstick Print",62
"11816pr0138","Minidoll Head with Brown Eyes, Purple Lips, Light Blue Glasses Print",62
"11816pr0140","Minidoll Head with Dark Blue Eyes, Red Lips, Thin Curved Eyebrows Print",62
"11816pr0152","Minidoll Head with Brown Eyes, Peach Lips, Large Red Glasses",62
"11816pr0153","Minidoll Head with Grey Eyes and Dark Pink Lips Print",62
"11816pr0154","Minidoll Head with Green Eyes, Dark Pink Lips, Freckles Print",62
"11816pr0155","Minidoll Head with Medium Dark Flesh Eyes, Open Mouth Teeth",62
"11816pr0168","Minidoll Head with Azure Eyes, Dark Pink Lips, Black Tattoo on Forehead Print",62
"11816pr0177","Minidoll Head Blue Eyes, Purple Eyeliner, Purple Lips",62
"11816pr0178","Minidoll Head Medium Blue Eyes, Red Lips, Open Mouth Teeth",62
"11816pr0179","Minidoll Head with Eyelashes,, Brown Eyes, Brown Lips (Jasmine)",62
"11816pr0180","Minidoll Head Brown Eyes, Black Lips, Teeth",62
"11816pr0184","Minidoll Head Purple Eyes, Dark Azure Eye Shadow, 3 Freckles, Smirk/Mean",62
"11816pr0185","Minidoll Head Dark Pink Eyes, Dark Turquoise Eye Shadow, 3 Freckles",62
"11816pr0192","Minidoll Head Yellow Eyes, Purple Hair, Fangs (Vampire)",62
"11816pr1012","Minidoll Head Male with Blue Eyes, Open Mouth Smile with Teeth Print",62
"11818pr0001","Minidoll Head Male with Light Brown Eyes, Light Brown Beard and Closed Mouth Print",62
"11818pr0002","Minidoll Head Male with Blue Eyes, Black Eyebrows Print [Disney Princess Eric]",62
"11818pr0004","Minidoll Head Male with Brown Eyes, Black Eyebrows and Open Smile Print",62
"11818pr0007","Minidoll Head Male with Lime Eyes, Smile with Teeth, and Lime Elves Tribal Print (Farran)",62
"11818pr0009","Minidoll Head Male with Lime Eyes, Smile with Teeth, and Lime Elves Tribal Print (Farran)",62
"11818pr0010","Minidoll Head Male with Blue Eyes, Smirk Print",62
"11818pr0101","Minidoll Head Male with Light Blue Eyes, Thin Eyebrows, Open Mouth Smile Print",62
"11818pr0110","Minidoll Head Male with Thin Black Eyebrows and Red Eyes, Black Elves Tattoo on Right Cheek, Open Mouth Smirk Print",62
"11833","Plate Round 4 x 4 with 2 x 2 Hole",21
"11836","Duplo Cloth Skirt",4
"11841c01","Duplo Car Base 2 x 6 - 4 Flat Silver Wheels with Black Tires on 2 Fixed Axles",4
"11841c02","Duplo Car Base 2 x 6 - 4 Yellow Wheels with Black Tires on 2 Fixed Axles",4
"11841c03","Duplo Car Base 2 x 6 - 4 White Wheels with Black Tires on 2 Fixed Axles",4
"11893","Dino Body Triceratops with Reddish Brown Top with Dark Brown Print",28
"11895pr0001c01","Minifig Torso with Molded Shoulder and Waist Extensions - Breastplate with Silver Edges Print - Red Arms - Black Hands",60
"11895pr0002c01","Minifig Torso with Molded Shoulder and Waist Extensions Silver Decoration Print, Black Arms, Red Hands",60
"11906","Minifig Hair Small Braids and Fan Shaped Ponytail",65
"11907","Minifig Hair Spiked with Braided Beard and Ponytail",65
"11908","Minifig Hair Long Wavy with Ragged Bottom Edge",65
"11928","Duplo Baby Bottle with Baby Elephants and Scale Lines Print",4
"11929","Duplo Animal Turtle with Green Back",4
"11931","Sticker Sheet for Set 41008-1  (11931/6018392)",58
"11946","Technic Panel Fairing #21 Very Small Smooth, Side B",40
"11947","Technic Panel Fairing #22 Very Small Smooth, Side A",40
"11949","Technic Steering Portal with 2 Pin Holes and 2 Ball Joint Arms",25
"11950","Technic Steering Portal with 2 Pin Holes",25
"11954","Technic Panel Curved 11 x 3 with 10 Pin Holes through Panel Surface",40
"11955","Technic Gear 8 Tooth No Friction",52
"1197stk01","Sticker for Set 1197 - (40218/4143950)",58
"120070","U.S.S. Constellation Poster",17
"12011","Duplo Cone 2 x 2 Square Base with White Reflective Safety Stripes Print",4
"12014","Duplo Container Box 4 x 4 with Studs on Corners with Box and Arrows and Globe Print",4
"12017","Duplo Train Locomotive Front with Silver Headlight and Diagonal Stripes Print",4
"12044","Duplo Animal Lion Adult Male",4
"12053","Duplo Animal Cow with Pink Udder Print",4
"12057","Duplo Animal Cow Baby (Calf) Front Leg Forward with Black Spots Print",4
"120626","Paper, Cardboard Punch-outs for Set 9610",17
"120630","Paper, Cardboard Punch-outs for Set 9614 Instruction Book 1",17
"122c01","Plate Special 2 x 2 with Wheels Red",29
"122c02","Plate Special 2 x 2 with Wheels White",29
"12549pr0002","Minifig Mask Bird (Eagle) with Yellow Beak and Silver Feathers Print",65
"12549pr0003","Minifig Mask Bird (Eagle) with Yellow Beak and Medium Blue Feathers Print",65
"12549pr0004","Minifig Mask Bird (Eagle) with Yellow Beak, Medium Blue Feathers and Black Eye Circles Print",65
"12549pr0005","Minifig Mask Bird (Eagle) with Yellow Beak and Blue Eyes Print",65
"12550pr0002","Minifig Mask Bird (Raven) with Silver Beak and Red Markings Print",65
"12550pr0003","Minifig Mask Bird (Raven) with Gold Beak and Gold Markings Print",65
"12551pr0001","Minifig Mask Crocodile with Teeth and Red Scar Print (Chima)",65
"12551pr0002","Minifig Mask Crocodile with Teeth and Dark Green Spots Print (Chima)",65
"12551pr0005","Minifig Mask Crocodile with Silver Lower Jaw Print (Chima)",65
"12551pr0007","Minifig Mask Crocodile with Teeth, Yellowish Green Lower Jaw and Black Scale Lines Print (Chima)",65
"12551pr0008","Minifig Mask Crocodile with Metallic Silver Lower Jaw and Armor with Rivets and Dark Green Spots Print (Chima)",65
"12551pr0009","Minifig Mask Crocodile with Teeth, Tan Lower Jaw and Dark Green Scales Print (Chima)",65
"1256stk01","Sticker for Set 1256 - (22648/4129816)",58
"12592c01","Duplo Car Base 2 x 4 with Fixed Axles - 27.5 Silver Wheels and Black Tires",4
"12592c02","Duplo Car Base 2 x 4 with Fixed Axles - 27.5 Yellow Wheels and Black Tires",4
"12592c03","Duplo Car Base 2 x 4 with Fixed Axles - 27.5 Black Tires & Red Wheels",4
"12592c04","Duplo Car Base 2 x 4 with Fixed Axles - 27.5 Black Tires and Dark Bluish Gray Wheels",4
"125c01","Boat Hull Unitary 24 x 6 x 3 Complete Assembly",35
"12602","Duplo Fence Railing 1 x 6, with 6 Posts",4
"12607c01pr0002","Minifig Head Special, Ninja Turtle with Blue Mask and Teeth Print (Leonardo)",59
"12607c01pr0003","Minifig Head Special, Ninja Turtle with Blue Mask, Scowl and Scratches Print (Leonardo)",59
"12607c01pr0004","Minifig Head Special, Ninja Turtle with Blue Mask and Breathing Apparatus Print (Leonardo)",59
"12607c02pr0002","Minifig Head Special, Ninja Turtle with Orange Mask and Tongue Out Print (Michaelangelo)",59
"12607c03pr0001","Minifig Head Special, Ninja Turtle with Red Mask and Frown Print (Raphael)",59
"12607c04pr0004","Minifig Head Special, Ninja Turtle with Dark Purple Mask and Breathing Apparatus Print (Donatello)",59
"12609pr0001","Minifig Neckwear Turtle Shell with Dark Brown Horizontal Belt Print",27
"12610pr0001","Minifig Neckwear Turtle Shell with Dark Brown Horizontal and Diagonal Belt Print",27
"12612pr0001","Torso/Head Alien, Dogpound Print",13
"12613pr0001","Arm Dogpound, Right",60
"12614pr0001","Arm Dogpound, Left",60
"12615pr0001","Minifig Torso and Head, Fishface Print",13
"12618","Minifig Neckwear Shoulder Pads with Spikes",27
"12622","Vehicle Base 5 x 10 x 2 1/2 with Mudguards, Wheel Pins and 6 x 2 Centre Recess with 3 Holes",36
"12651","Duplo Chair with 4 Studs and Rounded Back",4
"12652","Sticker Sheet for Set 60003-1 (12652/6020377)",58
"12659","Duplo Brick 2 x 2 x 1 1/2 with Curved Top and Silver Window Print on Both Sides",4
"12708pr01","Hemisphere [Bauble Half] with White Dots Print",20
"12708pr02","Hemisphere [Bauble Half] with White Snowflakes Print",20
"12758","Duplo Car Body Truck with Lego Logo and Silver Headlights on Front Print",4
"12799","Pullback Motor 6 x 3 x 5",44
"12825","Tile Special 1 x 1 with Clip with Rounded Tips",15
"12884","Bucket 1 x 1 x 1 Straight",7
"12885","Equipment Paint Roller Brush Handle Edge On Handle",27
"12886","Headwear Accessory Helmet Crest with Pin [Plain]",27
"12886pr0001","Headwear Accessory Helmet Crest with Pin and Red Plumes Print",27
"12887pr0001","Minifig Hair Long Tied Back with Ribbon Print (Revolutionary Soldier)",65
"12887pr0002","Minifig Hair Long Tied Back with Black Ribbon Print (Bluecoat Admiral)",65
"12887pr0176","Minifig Hair Long Tied Back with Dark Purple Ribbon Print",65
"12888pr0001","Dog - Chihuahua with Basic Face Print",28
"12892","Minifig Cap, Bumblebee [Plain]",65
"12895pr0001","Minifig Captain's Cap with Black Symbol and Gold Stripe Print (Naboo Security Guard)",65
"12897","Minifig Neckwear Backpack Skydiver",27
"12898","Equipment Paintball Gun",27
"12899pr0001","Minifig Helmet Elaborate with Lime Paint Spot Print",65
"12937","Duplo Animal Bear Adult New Style",4
"12939","Brick Arch 1 x 6 x 2 - Very Thin Top without Reinforced Underside",37
"12972","Sticker Sheet for Set 75012-1 (12972/6022790)",58
"12993","Minifig Head Special, Alien, Galaxy Squad Mosquitoid, Compound Eyes, Long Proboscis, with Yellowish Green Print",59
"13037","Leg Mechanical, Fishface",61
"13052","Sticker Sheet for 79010-1",58
"1314c01","Duplo Helicopter Body with Cabin, and Fixed Skids, with Dark Blue Base",4
"1314c02pr0001","Duplo Helicopter with Cabin (Fixed Skids) with White Base and 'POLICE' Print",4
"1314c03pr0001","Duplo Helicopter Body with Cabin (Skids not Removable) with Black Base and Fire Department Logo Print",4
"13206pr0001","Warg Body with Dark Red Nose Print",28
"13206pr0002","Warg Body with Dark Brown Nose Print",28
"13246","Duplo Trailer Ramp / Door 1 x 4 with Handles",4
"13247","Duplo Food French Bread Loaves with Short Side Extensions",4
"13251","Minifig Hair with Elaborate Knot Bun",65
"13252","Windscreen  6 x 13 x  2",47
"13269","Slope 45° 6 x 4 Double / 33° [Train Roof]",6
"13270","Body Giant, Goblin King",13
"132a","Tyre Smooth Old Style - Small",29
"13305c01","Duplo Car Base 2 x 6 with Four Black Tires and Metallic Silver Wheels on Removable Axles",4
"13336pr0001","Turtle with Reddish Brown Spots Print",28
"13341","Duplo Crane Arm with Locking Ring and String Drum Holder",4
"13349","Wedge 4 x 4 Triple Inverted [4 Connections between Front Studs]",6
"13355","Duplo Plate 2 x 3 with 4 Studs and Hinge",4
"13358","Duplo Train Crossing Gate Base / Crane Base with Bottom Hole",4
"13359pr0001","Duplo Train Barrier / Crossing Gate with Lever and Red Stripe Print",4
"13361pr0002","Minifig Mask Gorilla with Light Bluish Gray Face and White Tribal Sun Print",65
"13361pr0004","Minifig Mask Gorilla with Sand Blue Face and Fangs Print",65
"13361pr0005","Minifig Mask Gorilla with Sand Blue Face and Light Yellow Face Paint, Closed Mouth Print",65
"13392pr0001","Dolphin, Jumping with Bottom Axle Holder, Blue Eyes and Eyelashes Print",28
"13457","Duplo Cloth Sleeping Bag with Blue Stripes Print",4
"13459","Road Sign Round on Pole",38
"134916-740","Disney Princess Poster (30mm x 42mm)",17
"13523pr0001","Duplo Figure with Spiked Hair and Headband, with Dark Blue Vest Print (Jake)",57
"13523pr0002","Duplo Figure with Spike Hair and Headband, with Shirt with Collar Print (Jake)",57
"13527","ADULT FIGURE NO. 5 2013 V2",57
"13533","Duplo Airplane Landing Gear with 4 Studs on Top and 2 Wheels [Complete Assembly]",4
"13535","Duplo Boat 4 x 7",4
"13547","Slope Curved 4 x 1 Inverted",37
"13548","Wedge 2 x 2 (Slope 45° Corner)",6
"13548pr0001","Wedge 2 x 2 (Slope 45° Corner) with White Dots, Circles print",3
"13549","Weapon Sword Double Blade Serrated with Bar Holder (Chi Sword)",27
"13562","Weapon Gun / Pistol / Revolver Small Barrel [New Style]",27
"13564","Cattle Horn - Long",28
"13565","Minifig Hat Very Wide Brim, Outback Style [Fedora]",65
"13565pr0001","Minifig Hat Very Wide Brim, Outback Style [Fedora] with Gold Sheriff Star Prin",65
"13571pr01","Weapon Tomahawk with Flat Silver Blade",27
"13586","Duplo Paper Wall with Barn Interior Print",4
"13591","Weapon Spear Gun with Squared Trigger and Thick Spear Base",27
"13607","Duplo Dump Truck Body with 2 x 4 Studs",4
"13608","Weapon Gun Ray / Sci Fi - Rounded Heat Diffusers",27
"13619","Sticker for Set 60027-1 (13619/6030898)",58
"13664pr0001","Minifig Hair Long with Feathers and Light Bluish Gray / Olive Green Bandana Print",65
"13665","Crow with 1.5 Bar",28
"13695","Cattle Skull",28
"13699pr0001","Large Figure Head Modified Chima Crocodile Lower Jaw with Teeth Print",41
"13703","Duplo Brick 1 x 3 x 2 Round, Cut Away Sides with Fuel Pump Print",4
"13731","Slope Curved 10 x 1 [Symmetric Inside Ridges]",37
"13747pr0001","Dragon Head Jaw with Round Hole on Front and White Teeth Print",28
"13754","Container - Alien Pod Section 2 x 4 x 2",7
"13760","Windscreen 2 x 6 x 2 Train without Glass",47
"13765pr0001","Minifig Hair, Long Wavy with Braid, Silver Headband and Light Flesh Elf Ears Print",65
"13766pr0001","Minifig Hair Long Wavy with Braid and Light Flesh Elf Ears Print",65
"13768pr0001","Minifig Hair Long Straight with Centre Part and Beard Light and Dark Bluish Gray Print",65
"1376pr0001","Duplo Animal Horse with one Stud and Raised Hoof with White Blaze Print",4
"1376pr0002","Duplo Animal Horse with one Stud and Raised Hoof with Black Mane, Tail and Spots Print",4
"1376pr0003","Duplo Animal Horse with one Stud and Raised Hoof with Red Bridle & Lion on Shield Print",4
"1376pr0004","Duplo Animal Horse with one Stud and Raised Hoof with Blue Bridle & Crowned Eagle Print",4
"1376pr0005","Duplo Animal Horse with one Stud and Raised Hoof with Dark Orange Bridle & Saddle Print",4
"1376pr0007","Duplo Animal Horse with one Stud and Raised Hoof with White Blaze and Black Mane Print",4
"13770","Tap 1 x 2 with Dual Handles, Small",27
"13777","Duplo Airplane Body with Disney Planes Dusty Print",4
"13781","Duplo Truck Body with Disney Planes Chug Print",4
"13783","Equipment Rope Coil",27
"13784","Minifig Hair Long with Braided Pigtails",65
"13785","Minifig Hair Ponytail and Fringe",65
"13786pr0001","Cat Standing New Style with White Chest and Muzzle and Bright Pink Nose Print",28
"13786pr0002","Cat Standing New Style with Dark Tan Chest and Muzzle, Brown Stripes, and Bright Pink Nose Print",28
"13786pr0006","Cat Standing New Style with White Chin, and Reddish Brown Stripes on Forehead Print (HP Crookshanks)",28
"13787pr0002","Minifig Hat - Elf Ears with Bright Green Hat Print",65
"13788","Minifig Hat Wide Brimmed",65
"13790","Weapon Truncheon",27
"13792","Minifig Helmet Welding with Visor [Plain]",65
"13792pr0001","Minifig Helmet Welding with Dark Blue Stripes on Black Visor Print",65
"13793","Tool Welding Gun",27
